scope,tmk,period_start,period_end,total_units,hi_pct,non_hi_pct,unknown_pct,unresolved_units,unresolved_pct,proxy_resolved_units,proxy_resolved_pct,hi_units,non_hi_units,mixed_units,unknown_units,source,notes
tmk,239004144,2014/08/20,2015/01/05,48,12.5000,87.5000,0.0000,0,0.0000,48,100.0000,6,42,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004144,2015/01/06,2015/03/16,48,12.5000,87.5000,0.0000,0,0.0000,48,100.0000,6,42,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004144,2015/03/17,2015/07/19,48,12.5000,87.5000,0.0000,0,0.0000,48,100.0000,6,42,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004144,2015/07/20,2015/09/10,48,12.5000,87.5000,0.0000,0,0.0000,48,100.0000,6,42,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004144,2015/09/11,2016/02/28,48,12.5000,87.5000,0.0000,0,0.0000,48,100.0000,6,42,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004144,2016/02/29,2016/04/20,48,12.5000,87.5000,0.0000,0,0.0000,48,100.0000,6,42,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004144,2016/04/21,2016/09/21,48,12.5000,87.5000,0.0000,0,0.0000,48,100.0000,6,42,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004144,2016/09/22,2016/11/20,48,12.5000,87.5000,0.0000,0,0.0000,48,100.0000,6,42,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004144,2016/11/21,2017/04/16,48,12.5000,87.5000,0.0000,0,0.0000,48,100.0000,6,42,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004144,2017/04/17,2017/06/23,48,12.5000,87.5000,0.0000,0,0.0000,48,100.0000,6,42,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004144,2017/06/24,2017/10/01,48,12.5000,87.5000,0.0000,0,0.0000,48,100.0000,6,42,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004144,2017/10/02,2017/11/19,48,12.5000,87.5000,0.0000,0,0.0000,48,100.0000,6,42,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004144,2017/11/20,2018/07/10,48,12.5000,87.5000,0.0000,0,0.0000,48,100.0000,6,42,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004144,2018/07/11,2018/08/09,48,12.5000,87.5000,0.0000,0,0.0000,48,100.0000,6,42,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004144,2018/08/10,2018/08/14,48,12.5000,87.5000,0.0000,0,0.0000,48,100.0000,6,42,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,239004144,2018/08/15,2019/03/26,48,12.5000,87.5000,0.0000,0,0.0000,48,100.0000,6,42,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
