scope,tmk,period_start,period_end,total_units,hi_pct,non_hi_pct,unknown_pct,unresolved_units,unresolved_pct,proxy_resolved_units,proxy_resolved_pct,hi_units,non_hi_units,mixed_units,unknown_units,source,notes
collective,,2014/02/10,2014/04/08,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2014/04/09,2014/04/13,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2014/04/14,2014/05/07,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2014/05/08,2014/06/11,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2014/06/12,2014/06/22,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2014/06/23,2014/07/17,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2014/07/18,2014/07/20,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2014/07/21,2014/10/05,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2014/10/06,2014/10/08,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2014/10/09,2014/11/13,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2014/11/14,2014/12/10,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2014/12/11,2014/12/21,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2014/12/22,2014/12/28,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2014/12/29,2015/01/07,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2015/01/08,2015/04/07,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2015/04/08,2015/04/13,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2015/04/14,2015/05/12,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2015/05/13,2015/07/05,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2015/07/06,2015/07/13,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2015/07/14,2015/08/20,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2015/08/21,2015/09/10,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2015/09/11,2015/10/09,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2015/10/10,2015/12/20,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2015/12/21,2015/12/23,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2015/12/24,2016/01/05,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2016/01/06,2016/01/27,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2016/01/28,2016/03/09,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2016/03/10,2016/04/14,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2016/04/15,2016/04/25,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2016/04/26,2016/06/13,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2016/06/14,2016/07/25,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2016/07/26,2016/10/11,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2016/10/12,2016/12/21,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2016/12/22,2017/01/16,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2017/01/17,2017/01/30,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2017/01/31,2017/02/14,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2017/02/15,2017/02/23,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2017/02/24,2017/03/16,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2017/03/17,2017/04/16,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2017/04/17,2017/07/11,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2017/07/12,2017/10/04,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2017/10/05,2017/10/15,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2017/10/16,2017/10/25,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2017/10/26,2017/11/01,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2017/11/02,2017/12/11,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2017/12/12,2017/12/13,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2017/12/14,2017/12/28,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2017/12/29,2018/01/16,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2018/01/17,2018/01/21,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2018/01/22,2018/01/24,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2018/01/25,2018/02/05,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
